bodyparts coords,toe x,toe y,toe likelihood,mtp x,mtp y,mtp likelihood,ankle x,ankle y,ankle likelihood,knee x,knee y,knee likelihood,hip x,hip y,hip likelihood,iliac crest x,iliac crest y,iliac crest likelihood
643,11396.036689008619,613.1073397474962,0.9999544620513916,11372.810315996687,602.7340325385087,0.9999970197677612,11334.73984606255,563.6667028880938,0.9999969005584716,11410.90832675385,534.1891537641831,0.9995900988578796,11376.823825628855,486.9111071121173,0.99988853931427,11363.275031851936,452.0425094571938,0.998720407485962
644,11411.124310734533,613.3499604826078,0.9996931552886964,11387.82585425884,603.241475605272,0.9999585151672364,11349.767636001181,563.907781655274,0.9999948740005492,11426.412129355902,534.2298622682366,0.9999730587005616,11391.750200161823,486.82840615676355,0.9990220069885254,11378.800319285543,451.6864861381804,0.9990931749343872
645,11426.14500688081,613.6333001275531,0.9999748468399048,11402.777602119058,603.8026565291519,0.9999948740005492,11364.76787546767,564.1528126663002,0.9999994039535522,11441.911225844122,534.3074250138646,0.9999939203262328,11406.678648675455,486.77355100756563,0.9999090433120728,11394.37283101278,451.3367365997253,0.9958612322807312
646,11441.100685254007,613.9536807518434,0.9999972581863404,11417.669999821475,604.4093482725444,0.9999735355377196,11379.745259417423,564.3952304827365,0.9999990463256836,11457.406804409495,534.4200424421344,0.999995231628418,11421.61990871905,486.74581137974417,0.9998583793640136,11409.998030786892,450.99538172881194,0.994115710258484
647,11455.99521758674,614.3068271770527,0.9999988079071044,11432.509258467588,605.0524369990547,0.999996304512024,11394.705858150912,564.628811809656,0.9999990463256836,11472.901188437814,534.565532131535,0.9999345541000366,11436.585428295683,486.7441505833895,0.9998189806938172,11425.681369375674,450.66454023355743,0.999406099319458
648,11470.834370951345,614.6880298387324,0.9999990463256836,11447.303201943047,605.7222005866456,0.9999942779541016,11409.657004982102,564.8478779032689,0.999996304512024,11488.397709027522,534.7414046350094,0.99962317943573,11451.58713515245,486.7672985247711,0.998223841190338,11441.428122441373,450.3463357650587,0.9970307350158693
649,11485.62561391028,615.0923135619615,0.9999995231628418,11462.061003759576,606.4085894096035,0.9999986886978148,11424.607095535712,565.0474626852297,0.9999982118606568,11503.900502085231,534.9449370017078,0.9997791647911072,11466.637164977144,486.8138191790653,0.9959452748298644,11457.243194848157,450.0429003320015,0.9977288842201232
650,11500.37781052227,615.5146027022163,0.9999992847442628,11476.792835199047,607.1014961286768,0.9999979734420776,11439.565308876658,565.2234409701515,0.999995231628418,11519.414242092207,535.1732406103722,0.9999841451644896,11481.747557455503,486.8821684435396,0.9987493753433228,11473.130898415862,449.7563725384241,0.9998345375061036
651,11515.100823318144,615.9498737971124,0.9999990463256836,11491.509447533515,607.7910028871364,0.9999316930770874,11454.541265898402,565.372613940348,0.9999979734420776,11534.943828702584,535.4233206318639,0.9992953538894652,11496.929931197485,486.9707392319372,0.999817430973053,11489.094712188884,449.488889564966,0.9991520643234252
652,11529.805052860778,616.3932880883668,0.9999897480010986,11506.221715917238,608.467596595712,0.9999935626983644,11469.54464453343,565.4927517835457,0.9999961853027344,11550.494045274214,535.6921252874334,0.9966378211975098,11512.195149908694,487.0778918964302,0.999610722064972,11505.13703575913,449.24257236129483,0.9996659755706788
653,11544.500946079304,616.840297898828,0.999998927116394,11520.940175467771,609.122345713924,0.9999985694885254,11484.584774138322,565.5825960427206,0.9999837875366212,11566.069210067782,535.9765840024431,0.988962471485138,11527.552992746365,487.20196947522544,0.999524474143982,11521.258946968737,449.01950417336064,0.9998502731323242
654,11559.198507915027,617.2867227728997,0.999998927116394,11535.674580857598,609.7470349059774,0.9999927282333374,11499.670232689543,565.641826528308,0.9999979734420776,11581.67284110126,536.2736344924746,0.891567587852478,11543.011841521535,487.34129874537757,0.9995740056037904,11537.459975389684,448.8217032189334,0.9997510313987732
655,11573.906850766769,617.7287933953077,0.9999992847442628,11550.433519339904,610.3342569745846,0.9999721050262452,11514.808470148882,565.670999460401,0.9999911785125732,11597.307354534734,536.5802396852715,0.9861711859703064,11558.578396334851,487.49417948022324,0.9992313385009766,11553.737902368532,448.65109096089975,0.9997259974479676
656,11588.633813747827,618.1631634784275,0.999990940093994,11565.224103581562,610.8774643703856,0.9999762773513794,11530.005479562966,565.6714647315191,0.9999815225601196,11612.973814092156,536.8933961173138,0.9970972537994384,11574.257429478801,487.6588655383493,0.9945018291473388,11570.08859722273,448.509457927084,0.9994342923164368
657,11603.38567897731,618.5868919387501,0.9999936819076538,11580.051765156117,611.3709851632134,0.9999884366989136,11545.265534280454,565.645270742449,0.9999991655349731,11628.671745581718,537.2101360065934,0.9962552785873412,11590.051585173265,487.8335423296861,0.9913934469223022,11586.50589750234,448.3984293260642,0.998943030834198
658,11618.167005277885,618.9973996564469,0.999990463256836,11594.92016237449,611.8100104860507,0.99989914894104,11560.591005313694,565.5950651427753,0.9999988079071044,11644.399026298064,537.5275255702535,0.8543453216552734,11605.961230128074,488.0163057227657,0.1566123217344284,11602.981539229899,448.31943277933885,0.9961057305336
659,11632.980591132531,619.392406817878,0.9998979568481444,11609.831207743855,612.1905619886154,0.9999507665634156,11575.982267616999,565.5239990273466,0.9999953508377076,11660.15185427038,537.8426623185684,0.9972285628318788,11621.98435726384,488.20514751678854,0.0696355253458023,11619.505140851405,448.27367033076507,0.9922277331352234
660,11647.82756909205,619.7698581701392,0.999234676361084,11624.785211307495,612.5094486615269,0.9998984336853028,11591.437698236923,565.4356407676333,0.9971123933792114,11675.924797288782,538.1526740174679,0.5560172200202942,11638.116542383816,488.39795218170786,0.0689888969063758,11636.064242422528,448.262096528183,0.6027491688728333
661,11662.707623671064,620.1278443630672,0.5411505699157715,11639.781127090375,612.7642224481197,0.8640502691268921,11606.9537632879,565.3339038026086,0.9947131276130676,11691.71091673673,538.4547217809635,0.3064735531806946,11654.35095136015,488.59250868743965,0.2865980565547943,11652.644399452136,448.2854038397557,0.4150355160236358
662,11677.619314865882,620.464527821834,0.980010747909546,11654.816881573794,612.953141327852,0.9998780488967896,11622.525184919172,565.22299052742,0.9999947547912598,11707.501956799575,538.7460093503539,0.9962783455848694,11670.678393614284,488.78653995904665,0.8707600235939026,11669.229328940355,448.34401601985667,0.6919075846672058
663,11692.560480561531,620.7780812155908,0.9998657703399658,11669.889756256183,613.0751470641964,0.9999936819076538,11638.145174265948,565.1073520853942,0.999997854232788,11723.28858588128,539.0238000651291,0.9999796152114868,11687.087416408567,488.97775090953803,0.9131304621696472,11685.801103553837,448.4380893346976,0.9896671772003174
664,11707.528684030985,621.0666455528124,0.9999698400497437,11684.996791537593,613.1298626540188,0.9999955892562866,11653.805712192572,564.9916615999832,0.9999457597732544,11739.06067425218,539.2854423663431,0.999979853630066,11703.564433743157,489.1638942535548,0.9905244708061218,11702.340388611598,448.56752085872654,0.9986419081687928
665,11722.521668116802,621.3283133043668,0.9999669790267944,11700.135176822709,613.1176118552195,0.999996542930603,11669.497856755706,564.8807963925773,0.9999901056289672,11754.807590219712,539.5284039402105,0.9996839761734008,11720.093883447595,489.3428515529762,0.9811036586761476,11718.826715616802,448.731962420966,0.999777853488922
666,11737.53777597739,621.5611398654072,0.9999983310699464,11715.302592073733,613.039460227102,0.9999996423721312,11685.212054976468,564.7798232135029,0.9999992847442628,11770.518496562137,539.7503138557234,0.9999620914459229,11736.658406327131,489.51272534670164,0.9968467354774476,11735.238785453124,448.9308382704611,0.9994366765022278
667,11752.576299681246,621.7631843017285,0.9999980926513672,11730.497469039896,612.8972741584038,0.999998927116394,11700.938436845496,564.6939796187557,0.9999996423721312,11786.182629642146,539.9490113240645,0.9999793767929076,11753.239041916593,489.6719369028498,0.9991676807403564,11751.554794054851,449.16336418230236,0.9870415925979614
668,11767.637722380543,621.9325778921984,0.9999985694885254,11745.719145833096,612.6937916589186,0.9999780654907228,11716.667071507794,564.6286444486726,0.9999954700469972,11801.789545503118,540.1225990567286,0.9999841451644896,11769.815436447316,489.8193231932974,0.999092698097229,11767.752773342443,449.42856556346936,0.9948503375053406
669,11782.723826973439,622.0676166810622,0.9999997615814208,11760.967896031614,612.4326965088729,0.9999940395355223,11732.388169158285,564.5892909341724,0.9999984502792358,11817.329320229524,540.2694986672199,0.9999690055847168,11786.366059967046,489.9542261787894,0.9960786700248718,11783.81094046767,449.72529214949475,0.9955624341964722
670,11797.837653535787,622.1668722737368,0.9999991655349731,11776.244822552791,612.118685898542,0.9999936819076538,11748.092217046637,564.5814172267196,0.9999997615814208,11832.792695705037,540.3885051862976,0.9999172687530518,11802.868431062325,490.07656742977264,0.980801522731781,11799.70804889406,450.0522271082322,0.9980619549751282
671,11812.983298666546,622.2293135851846,0.9999970197677612,11791.55161650494,611.757521072862,0.999992847442627,11763.770043732144,564.610451008611,0.9999922513961792,11848.171166323258,540.4788375739325,0.9997432827949524,11819.299349176532,490.1869014991323,0.9856796860694884,11815.423735480783,450.40788878102285,0.996301531791687
672,11828.165561455524,622.2544312621427,0.999998927116394,11806.89019141175,611.3560507563169,0.9999879598617554,11779.41281185911,564.6816271292153,0.9999934434890748,11863.457006847033,540.5401821325319,0.9999916553497314,11835.635135925373,490.28644230326364,0.9984245300292968,11830.93885844844,450.7906238860891,0.9966610670089722
673,11843.389452237358,622.2423560734139,0.9999969005584716,11822.262212901229,610.9221982247146,0.9998762607574464,11795.011945741056,564.7998397399365,0.9999986886978148,11878.64324611776,540.5727259606019,0.999875545501709,11851.851887908355,490.37705803934574,0.9988273978233336,11846.23582178165,451.19859176945215,0.9994181394577026
674,11858.659590876743,622.1939626763585,0.9999966621398926,11837.668552518324,610.4649047049512,0.9999980926513672,11810.559005492223,564.9694729651885,0.9999947547912598,11893.723595361103,540.5771780202215,0.9977165460586548,11867.925744142716,490.46123182835635,0.9980781078338624,11861.298882178675,451.62974018783905,0.9995937943458556
675,11873.979530359968,622.1109507767071,0.9999969005584716,11853.108701198078,609.9940241779442,0.9999994039535522,11826.045523951161,565.194216552922,0.9999773502349854,11908.692343152632,540.554775993337,0.9970583915710448,11883.833171293996,490.54198725162865,0.9976738095283508,11876.114435036863,452.0817740993553,0.9990456700325012
676,11889.351048387953,621.9958967438903,0.999991774559021,11868.580182681111,609.5201674719638,0.9999954700469972,11841.46282592401,565.4768750188147,0.9999943971633912,11923.544231503458,540.5072778244039,0.9495577812194824,11899.55126929475,490.6227801345609,0.9999371767044068,11890.671276148194,452.5521199522802,0.9987096786499025
677,11904.773454053811,621.8522701592746,0.9999932050704956,11884.078009454352,609.0544965932626,0.99999737739563,11856.801851154172,565.8191803850572,0.9999935626983644,11938.274328883374,540.436937635972,0.9431803226470948,11915.058098743813,490.70736018657635,0.99974924325943,11904.960835789805,453.03788891206585,0.999756634235382
678,11920.242958266806,621.6844114883619,0.9999958276748656,11899.594223486622,608.6084733734597,0.9999852180480956,11872.053002813183,566.2216196066495,0.9999977350234984,11952.877916259122,540.3464665037538,0.9919641017913818,11930.333029732548,490.7996082769077,0.9994490742683412,11918.977381774923,453.53584325184727,0.9998313188552856
679,11935.752155226597,621.4974690025172,0.9999922513961792,11915.117561073504,608.1935695426346,0.9999306201934814,11887.206042201955,566.6832881041593,0.9999940395355223,11967.350401375987,540.2389793358566,0.9994683861732484,11945.357109566568,490.90335705259196,0.98538339138031,11932.718187843,454.04237065179717,0.9997747540473938
680,11951.289657976042,621.2972951474627,0.9999786615371704,11930.633275621654,607.820948091133,0.999987244606018,11902.250047826628,567.2017804497134,0.9999877214431764,11981.687274583943,540.1179297700556,0.9986515641212464,11960.113444393633,491.02220413816787,0.6069227457046509,11946.183663590418,454.55347131837516,0.9997597336769104
681,11966.83992403562,621.0903046754669,0.9999935626983644,11946.123144440206,607.501128099795,0.9999834299087524,11917.17345321662,567.7731281860238,0.9999994039535522,11995.88411659673,539.9870355430983,0.9994248151779176,11974.58758719386,491.1593281668752,0.2578925490379333,11959.377442057357,455.06476258309675,0.9997544884681702
682,11982.38329766704,620.8832989319058,0.9999969005584716,11961.56567595329,607.2436469545027,0.9998438358306884,11931.964173000591,568.391793032516,0.9999991655349731,12009.936664837744,539.850197165583,0.9985632300376892,11988.767922142433,491.3173182826728,0.2069775462150573,11972.306421171274,455.57150494920137,0.9983912110328674
683,11997.896283897959,620.6832626165464,0.9999339580535888,11976.93652271929,607.0567348996274,0.999964475631714,11946.609821128639,569.0507214151411,0.9999905824661256,12023.840940705451,539.7114129353381,0.9762790203094482,12002.64603323193,491.4980274603938,0.9870911836624146,11984.980755568178,456.0686524486698,0.9989996552467346
684,12013.352056675023,620.4971410241827,0.999822199344635,11992.209093865311,606.9470171421341,0.9999979734420776,11961.098019055104,569.7414634452427,0.999980330467224,12037.593435470266,539.5746933385527,0.3118688464164734,12016.21704344733,491.7024589986254,0.987300455570221,11997.413795912451,456.55092872255284,0.9799532890319824
685,12028.72119012908,620.3316071069698,0.999807059764862,12007.355348720981,606.9192581510423,0.9830000400543212,11975.416785535206,570.4543562981247,0.9872527718544006,12051.191347908229,539.4439777401251,0.8809941411018372,12029.479909900945,491.93069387510775,0.9882518649101256,12009.621973728243,457.01292855167287,0.9925105571746826
686,12043.972588742565,620.1928285990988,0.9998724460601808,12022.346742292755,606.9761614144163,0.9997106194496156,11989.554993806081,571.1787685661716,0.9999080896377563,12064.632862498718,539.3230559941728,0.8777451515197754,12042.43766029104,492.181864402439,0.9898568391799928,12021.624630920383,457.44924277291915,0.9916632175445556
687,12059.074580027467,620.0862458322894,0.9998286962509156,12037.155283455068,607.1182357848836,0.999754011631012,12003.502876667846,571.903398774928,0.9999988079071044,12077.917453349377,539.2154972682404,0.9926826357841492,12055.097556923218,492.4541769272946,0.989407241344452,12033.44379454319,457.8546027612182,0.9921240210533142
688,12073.996122912038,620.016370711796,0.999984860420227,12051.75465894757,607.3437367846984,0.9999805688858032,12017.25255566079,572.6166180603647,0.9999996423721312,12091.046196190875,539.1245880234109,0.9994798302650452,12067.471176334295,492.7449833752381,0.994258999824524,12045.103898881296,458.22403908367926,0.9978607296943665
689,12088.70807701922,619.9866166196363,0.9999877214431764,12066.121370907658,607.6486880084019,0.999998927116394,12030.798567396956,573.3068442169939,0.9999716281890868,12104.022068963404,539.053280758252,0.9998570680618286,12079.574395200956,493.0508984824317,0.9989738464355468,12056.631458427344,458.55304767465236,0.999225378036499
690,12103.184472843506,619.9991677975297,0.9999983310699464,12080.235833007975,608.0269842268975,0.9999984502792358,12044.138358324219,573.962932121959,0.987849771976471,12116.850220780461,539.0041548067902,0.9998989105224608,12091.42727650566,493.36795680782774,0.9999008178710938,12068.054696769039,458.83775604454587,0.9987643957138062
691,12117.403720750359,620.054895088779,0.9999969005584716,12094.0833704128,608.4705741347592,0.999996542930603,12057.272718888471,574.574564060976,0.99999737739563,12129.538189429293,538.979390153855,0.9996780157089232,12103.053853577065,493.69180129748986,0.9999202489852904,12079.403137650994,459.075081680881,0.9982340335845948
692,12131.349697812311,620.1533228533148,0.9999866485595704,12107.655071671836,608.9697170615053,0.9999998807907104,12070.206129268936,575.1326228183435,0.9999953508377076,12142.096049032858,538.9807548607685,0.9995110034942628,12114.4818133,494.01789344068777,0.996204674243927,12090.707165512358,459.2628749305282,0.995608389377594
693,12145.012655683377,620.2926495004261,0.9999892711639404,12120.948446172153,609.5133045489727,0.9999994039535522,12082.946991594321,575.6295305836892,0.9999984502792358,12154.53647200134,539.0096062533897,0.9999685287475586,12125.742083248866,494.3417340030377,0.9959580302238464,12101.997563615516,459.40003921896096,0.9925053715705872
694,12158.389899789514,620.4698215226426,0.999994158744812,12133.967848609076,610.0892346343584,0.999990940093994,12095.507727743374,576.059537763686,0.9999979734420776,12166.874692853595,539.0669055023216,0.9999934434890748,12136.868330613921,494.6590829466166,0.9977980852127076,12113.305038496666,459.4866223828393,0.9841468334197998
695,12171.486199749903,620.6806583016293,0.9996902942657472,12146.724641770536,610.6848241164978,0.999997854232788,12107.904727357038,576.4189476167277,0.9999988079071044,12179.128365761899,539.1532446299174,0.9999834299087524,12147.896383546402,494.9661673849102,0.9972244501113892,12124.659739916804,459.5238740708345,0.9828080534934998
696,12184.313902705815,620.9200224505495,0.9999687671661376,12159.237080334746,611.2872421541199,0.9999961853027344,12120.158137319824,576.7062651653014,0.9999995231628418,12191.317312593737,539.2688843361901,0.9999799728393556,12158.863587974944,495.2598671746173,0.9988970756530762,12136.090785794544,459.5142655141223,0.98005348443985
697,12196.892734585948,621.1820282172284,0.9999990463256836,12171.529910862137,611.8839473630421,0.9999980926513672,12132.291491398077,576.9222619672768,0.9999996423721312,12203.463163572664,539.4138003857194,0.9999734163284302,12169.80811506037,495.5378689183056,0.9982751607894896,12147.625801763608,459.4614694071411,0.9934771656990052
698,12209.249288660045,621.4602786404439,0.9999995231628418,12183.633696161032,612.4631102273246,0.9999983310699464,12144.3311865713,577.0699519025528,0.9999992847442628,12215.588898198155,539.587735690811,0.999908208847046,12180.76823624037,495.7987806559019,0.9996285438537598,12159.290484998583,459.3702991122738,0.9928267002105712
699,12221.416215348281,621.7481208307989,0.9999995231628418,12195.583885122163,613.0140031532029,0.9999988079071044,12156.305820430196,577.1544769969694,0.9999996423721312,12227.718299467704,539.7902547199665,0.9999207258224488,12191.7815842149,496.0422012881652,0.9998918771743774,12171.10820175756,459.24660786377626,0.9943559765815736
700,12233.431141461453,622.038907990516,0.9999985694885254,12207.41966133772,613.5273418516947,0.999997615814209,12168.245411399288,577.1829062907967,0.9999990463256836,12239.875339441705,540.0207965149275,0.99987530708313,12202.884419158469,496.2687407428953,0.9999514818191528,12183.099627659403,459.0971500613503,0.997089982032776
701,12245.335360166133,622.326256598486,0.9999980926513672,12219.182614758856,613.9955638573424,0.9999957084655762,12180.180530057549,577.1639546878187,0.99999737739563,12252.083518504052,540.2787224702168,0.9998818635940552,12214.110919832998,496.4799890132093,0.9998507499694824,12195.282439012999,458.92940808530227,0.9921205043792723
702,12257.172344381259,622.6042875393259,0.99999737739563,12230.915289773386,614.4130327568921,0.999992609024048,12192.141375120058,577.1076324161836,0.9999957084655762,12264.365184050146,540.5633551603237,0.9999878406524658,12225.492519044723,496.67843441694424,0.999803364276886,12207.671062527597,458.75138931274927,0.9961202144622804
703,12268.986145490446,622.8678407993278,0.9999961853027344,12242.659669961948,614.7761599711756,0.9999628067016602,12204.156831429002,577.0248390240271,0.999990701675415,12276.740856575112,540.8740049146252,0.999625563621521,12237.057301996638,496.86733369299156,0.999698042869568,12220.276489456906,458.57139915073844,0.9978147745132446
704,12280.819745775481,623.1126546285276,0.999996781349182,12254.455664076517,615.0834395556006,0.9999945163726808,12216.253549390336,576.9269185664211,0.99999737739563,12289.228592089197,541.2099815340487,0.9986675977706908,12248.829484520971,497.0505388001392,0.9998132586479188,12233.106158683611,458.39779690993004,0.999193012714386
705,12292.713436530426,623.3355017109053,0.9999979734420776,12266.339659249503,615.3353953059736,0.9999980926513672,12228.455085575906,576.8251946828389,0.9999884366989136,12301.843409366926,541.5705894819408,0.998377561569214,12260.82898595259,497.2322874395154,0.9999616146087646,12246.163911469948,458.2387422002966,0.997961401939392
706,12304.70329420752,623.5342768233196,0.9999961853027344,12278.343205966832,615.5344433222506,0.9999982118606568,12240.781142663354,576.7305055123213,0.9999767541885376,12314.596808719765,541.9551060045778,0.9987531900405884,12273.071108573704,497.41696629293546,0.9999128580093384,12259.45001863274,458.1019402102694,0.9995039701461792
707,12316.81982410038,623.7080326227233,0.9999936819076538,12290.491894922183,615.6846769386356,0.999992847442627,12253.246943558364,576.6527587778374,0.999997615814209,12327.496405813405,542.3627428663877,0.9997524619102478,12285.566332203565,497.6088576577664,0.9999656677246094,12272.96127880994,457.9943946971369,0.9997548460960388
708,12329.086835035303,623.8569625003548,0.999987006187439,12302.804478627495,615.7915844210985,0.9999979734420776,12265.862769558427,576.6005268609123,0.999995231628418,12340.54569964162,542.7925936341259,0.9998898506164552,12298.320228738381,497.81188146319977,0.999860405921936,12286.691184346537,457.92217772586815,0.9997320771217346
709,12341.520599490714,623.9823317967853,0.999980330467224,12315.29228081964,615.8617129131727,0.9999933242797852,12278.633685964673,576.5807002888896,0.9999933242797852,12353.743988295737,543.2435696232744,0.9996174573898317,12311.33349741371,498.02934547535006,0.9995693564414978,12300.630149231176,457.8902250975864,0.9998086094856262
710,12354.129341791795,624.0863609956839,0.9999834299087524,12327.958924621325,615.9022946345902,0.9999663829803468,12291.559470879552,576.5982158102495,0.9999980926513672,12367.086439869638,543.7143286419591,0.9999037981033324,12324.602117441093,498.2637167515513,0.99943870306015,12314.765791562806,457.9021659603582,0.9998061060905457
711,12366.913082944913,624.172066717254,0.999991774559021,12340.800396542278,615.9208531733016,0.9999822378158568,12304.634754347351,576.6558722088139,0.9999892711639404,12380.564319004212,544.2032014546498,0.9999505281448364,12338.11761065848,498.5164270181565,0.9457803964614868,12329.083261325357,457.9601942571287,0.9989216327667236
712,12379.863854816775,624.2430683225524,0.9999924898147584,12353.80544830767,615.9248087472748,0.9999048709869384,12317.849365850836,576.7542433068738,0.9999982118606568,12394.165362527143,544.7081213788081,0.9969024062156676,12351.867403131893,498.7877235808547,0.833739161491394,12343.565602900328,458.0649884244804,0.9934002161026
713,12392.966279379767,624.3033696230666,0.9999380111694336,12366.956322837945,615.92110146401,0.999987244606018,12331.18887885669,576.8916933646937,0.9999903440475464,12407.874290726862,545.2265625865624,0.9832374453544616,12365.835271443804,499.076575631468,0.464166909456253,12358.1941408417,458.2156841296364,0.6829689145088196
714,12406.198491404599,624.3571264699635,0.9993417859077454,12380.229775223323,615.9158508262344,0.999970555305481,12344.635332016425,577.0644954680637,0.9972429275512696,12421.673434359778,545.7554925039436,0.4935022294521332,12380.001856863259,499.38064343587433,0.9778650999069214,12372.948877041748,458.40990287477894,0.8998482823371887
715,12419.533366141042,624.4084117804194,0.9998515844345092,12393.598345031785,615.9140680218675,0.9999828338623048,12358.16809820059,577.2670487083482,0.9993553757667542,12435.543451862666,546.2913432038653,0.9914748668670654,12394.345228827398,499.6963149675555,0.8527635931968689,12387.808887563511,458.643837090691,0.8997896909713745
716,12432.939998090837,624.4609897631112,0.999985933303833,12407.031823554673,615.9194349511979,0.9999784231185912,12371.764865186591,577.4921852317772,0.9992138147354126,12449.464106731652,546.8300059203783,0.994010865688324,12408.841478226948,500.01881123135985,0.979095458984375,12402.752708094975,458.9123899926819,0.9984623193740844
717,12446.385363829388,624.5181106804981,0.99998939037323,12420.498849361558,615.9341606021657,0.999996542930603,12385.40268591895,577.7315538172721,0.9999974966049194,12463.415071881556,547.366851829231,0.9999911785125732,12423.465320868789,500.3423579879803,0.9929290413856506,12417.758698130127,459.2093661044655,0.997550904750824
718,12459.836091765057,624.5823364300496,0.9999817609786988,12433.968558409857,615.9589214620579,0.999962329864502,12399.059052145853,577.9760627879831,0.8297746181488037,12477.37672617641,547.8967811038681,0.9999667406082152,12438.190692126082,500.6604180604844,0.9359288811683656,12432.805375499012,459.52770610295187,0.9994983673095704
719,12473.260255357101,624.6554055951835,0.9999880790710448,12447.412211355928,615.9928883716533,0.9999997615814208,12412.712943161285,578.2163620031138,0.999924659729004,12491.330908293681,548.4143010177611,0.9999804496765136,12452.991315091618,500.96597510948993,0.9911482334136964,12447.871714626615,459.85975762766554,0.9973065853118896
720,12486.629104042235,624.738144514413,0.9999979734420776,12460.804720852228,616.0338378308186,0.9999986886978148,12426.345801510835,578.4433416015938,0.9999988079071044,12505.26159464117,548.9136325610089,0.9999808073043824,12467.841226427769,501.25185691211095,0.9971985816955566,12462.937403777672,460.1975720407002,0.9990907907485962
721,12499.918648093764,624.830428482649,0.9999969005584716,12474.126005485341,616.078341501791,0.9999969005584716,12439.94238991916,578.6486242049178,0.9999977350234984,12519.15547111378,549.3888437015373,0.9999818801879884,12482.715246465857,501.51108393269425,0.9621396660804749,12477.983058442285,460.53321589073124,0.9968850016593932
722,12513.111019756874,624.9311945878366,0.9999500513076782,12487.362104412117,616.1220237647207,0.999983549118042,12453.491488332855,578.8250274902629,0.9999979734420776,12533.002372929122,549.8340060821637,0.9999159574508668,12497.589382861534,501.73722743240415,0.7310412526130676,12492.990389859377,460.8590850658952,0.984351634979248
723,12526.195542937307,625.0385050609228,0.9996612071990968,12500.505997308637,616.1598738704081,0.9999982118606568,12466.986396685787,578.9669754011393,0.9999996423721312,12546.79557242693,550.2433706491614,0.9999790191650392,12512.441160167782,501.9247605780003,0.94354909658432,12507.942329399899,461.1682093268466,0.9774380326271056
724,12539.169456931257,625.1496575345556,0.9999994039535522,12513.558087427124,616.1865966786671,0.9999972581863404,12480.42521748645,579.0708386857804,0.9999995231628418,12560.531901304186,550.6115565151241,0.999990463256836,12527.249870934185,502.06938598651874,0.9932583570480348,12522.823111083491,461.45453509039396,0.9888781905174256
725,12552.038255465726,625.2613364046111,0.9999996423721312,12526.526320698915,616.1969842849352,0.9999966621398926,12493.81090216523,579.1351887979798,0.999997854232788,12574.211700974187,550.9337463397827,0.999967098236084,12541.996747246236,502.1683238649712,0.9986720085144044,12537.61831582737,461.7131749781762,0.9683272242546082
726,12564.815619845052,625.3697976746575,0.9999991655349731,12539.425930176447,616.1862900771633,0.999996542930603,12507.151055770968,579.160953271154,0.9999974966049194,12587.838602232585,551.2058807421009,0.9999325275421144,12556.66505482382,502.2205463372876,0.9998770952224731,12552.314882072988,461.9406137445826,0.9812441468238832
727,12577.522943384041,625.4710783018992,0.9999992847442628,12552.278811878758,616.1505869216435,0.9999957084655762,12520.457505490964,579.1514652650106,0.9999955892562866,12601.419142821382,551.4248438047248,0.999942660331726,12571.240114731607,502.22694564222445,0.9999372959136964,12566.901088156354,462.13486174017123,0.9793040752410888
728,12590.188462663245,625.5612201811058,0.9999986886978148,12565.112554504034,616.0870921910046,0.9999854564666748,12533.745649013454,579.112404851275,0.9999994039535522,12614.962238448425,551.5886316511069,0.9999243021011353,12585.70926024934,502.1904265630838,0.9993175268173218,12581.366512140969,462.29554902615206,0.990575671195984
729,12602.846028630478,625.6364984991449,0.9999945163726808,12577.95916076026,615.9944441255723,0.999974489212036,12547.033608435853,579.0516345133302,0.9999983310699464,12628.478529024409,551.6964963962907,0.9999308586120604,12600.061738365703,502.115916614571,0.9998430013656616,12595.701974791615,462.423955585055,0.9927324652671814
730,12615.533566444836,625.6936442467311,0.9999860525131226,12590.853511585978,615.8729164439563,0.9999938011169434,12560.341223808487,578.9789360544701,0.9999934434890748,12641.97962705112,551.7490584962387,0.9999128580093384,12614.288566596535,502.0102910376393,0.9999117851257324,12609.89947093129,462.5229756951947,0.993108868598938
731,12628.291286574471,625.7300511526513,0.999994158744812,12603.831635736746,615.7245610593463,0.9999960660934448,12573.688927155392,578.9056604271318,0.9999933242797852,12655.477299024307,551.7483816196832,0.9999834299087524,12628.382356342467,501.8822133876785,0.999969244003296,12623.952093624517,462.5970173427101,0.9988358616828918
732,12641.159720495623,625.7439581661012,0.9999943971633912,12616.928855664728,615.5532720746064,0.9999916553497314,12587.096542697675,578.8443057224292,0.9999934434890748,12668.982613259619,551.6980055848893,0.999992609024048,12642.337113810223,501.7418962742087,0.9999043941497804,12637.853954537595,462.6518403993472,0.995884358882904
733,12654.177662001768,625.7345998042056,0.9999911785125732,12630.177886007934,615.3647677763973,0.9999947547912598,12600.582061885094,578.808041540521,0.9999887943267822,12682.505088637374,551.6029345637579,0.9999730587005616,12656.148028704443,501.6007904412233,0.996552586555481,12651.600102542616,462.6943400450659,0.987063765525818
734,12667.380099350627,625.7023181476146,0.9999823570251464,12643.606963147615,615.1664909785193,0.9999970197677612,12614.160442669128,578.8102000839333,0.9999954700469972,12696.051878388062,551.4695795663348,0.9998946189880372,12669.81125958346,501.47121368596953,0.9618772864341736,12665.18644128317,462.7322844045405,0.9987595081329346
